id,temperature,pressure,altitude,soilmoisture,note,status,class,date,time
343,28.44,9972.41,-13.23,208,2,1,Wet,08-10-2022,22:06:24
344,28.43,9972.23,-13.24,210,2,1,Wet,08-10-2022,22:06:24
345,28.59,9973.72,-13.12,208,2,1,Wet,08-10-2022,22:06:24
346,28.95,9975.73,-12.95,208,2,1,Wet,08-10-2022,22:06:24
347,29.37,9977.48,-12.8,208,2,1,Wet,08-10-2022,22:06:24
348,29.77,9977.78,-12.77,210,2,1,Wet,08-10-2022,22:06:24
349,30.06,9977.48,-12.8,210,2,1,Wet,08-10-2022,22:06:24
350,30.28,9977.21,-12.82,209,2,1,Wet,08-10-2022,22:06:24
351,30.44,9977.33,-12.81,208,2,1,Wet,08-10-2022,22:06:24
352,30.55,9976.66,-12.87,428,0,0,Very Dry,08-10-2022,22:06:24
353,30.6,9976.63,-12.87,478,0,0,Very Dry,08-10-2022,22:06:24
354,30.66,9975.98,-12.93,392,0,0,Very Dry,08-10-2022,22:06:24
355,30.7,9975.44,-12.97,383,0,0,Very Dry,08-10-2022,22:06:24
356,30.72,9975.05,-13,392,0,0,Very Dry,08-10-2022,22:06:24
357,30.72,9974.88,-13.02,378,0,0,Very Dry,08-10-2022,22:06:24
358,30.71,9974.58,-13.04,379,0,0,Very Dry,08-10-2022,22:06:24
359,30.7,9974.75,-13.03,380,0,0,Very Dry,08-10-2022,22:06:24
360,30.67,9974.6,-13.04,380,0,0,Very Dry,08-10-2022,22:06:24
361,30.64,9974.31,-13.07,380,0,0,Very Dry,08-10-2022,22:06:24
362,30.6,9974.05,-13.09,381,0,0,Very Dry,08-10-2022,22:06:24
363,30.56,9973.73,-13.11,386,0,0,Very Dry,08-10-2022,22:06:24
364,30.54,9973.43,-13.14,385,0,0,Very Dry,08-10-2022,22:06:24
365,30.49,9973.66,-13.12,382,0,0,Very Dry,08-10-2022,22:06:24
366,30.45,9973.88,-13.1,383,0,0,Very Dry,08-10-2022,22:06:24
367,30.4,9973.45,-13.14,384,0,0,Very Dry,08-10-2022,22:06:24
368,30.35,9972.97,-13.18,388,0,0,Very Dry,08-10-2022,22:06:24
369,30.31,9972.88,-13.19,382,0,0,Very Dry,08-10-2022,22:06:24
370,30.26,9972.78,-13.19,383,0,0,Very Dry,08-10-2022,22:06:24
371,30.21,9972.63,-13.21,385,0,0,Very Dry,08-10-2022,22:06:24
372,30.17,9972.53,-13.22,383,0,0,Very Dry,08-10-2022,22:06:24
373,30.13,9972.73,-13.2,382,0,0,Very Dry,08-10-2022,22:06:24
374,30.08,9972.81,-13.19,383,0,0,Very Dry,08-10-2022,22:06:24
375,30.06,9973.02,-13.17,382,0,0,Very Dry,08-10-2022,22:06:24
376,30.02,9972.72,-13.2,382,0,0,Very Dry,08-10-2022,22:06:24
377,29.98,9972.25,-13.24,382,0,0,Very Dry,08-10-2022,22:06:24
378,29.93,9971.95,-13.26,382,0,0,Very Dry,08-10-2022,22:06:24
379,29.9,9971.8,-13.28,382,0,0,Very Dry,08-10-2022,22:06:24
380,29.86,9971.52,-13.3,385,0,0,Very Dry,08-10-2022,22:06:24
381,29.82,9971.22,-13.33,384,0,0,Very Dry,08-10-2022,22:06:24
382,29.78,9971.23,-13.32,382,0,0,Very Dry,08-10-2022,22:06:24
383,29.75,9970.75,-13.37,384,0,0,Very Dry,08-10-2022,22:06:24
384,29.72,9970.64,-13.37,383,0,0,Very Dry,08-10-2022,22:06:24
385,29.69,9970.85,-13.36,385,0,0,Very Dry,08-10-2022,22:06:24
386,29.67,9970.48,-13.39,383,0,0,Very Dry,08-10-2022,22:06:24
387,29.64,9970.35,-13.4,384,0,0,Very Dry,08-10-2022,22:06:24
388,29.61,9970.05,-13.42,385,0,0,Very Dry,08-10-2022,22:06:24
389,29.58,9970.08,-13.42,383,0,0,Very Dry,08-10-2022,22:06:24
390,29.55,9970.09,-13.42,383,0,0,Very Dry,08-10-2022,22:06:24
391,29.52,9969.95,-13.43,383,0,0,Very Dry,08-10-2022,22:06:24
392,29.5,9970.16,-13.42,381,0,0,Very Dry,08-10-2022,22:06:24
393,29.47,9970.19,-13.41,382,0,0,Very Dry,08-10-2022,22:06:24
394,29.45,9970.19,-13.41,379,0,0,Very Dry,08-10-2022,22:06:24
395,29.43,9970.05,-13.42,376,0,0,Very Dry,08-10-2022,22:06:24
396,29.42,9971.59,-13.44,380,0,0,Very Dry,08-10-2022,22:06:24
397,29.39,9970.09,-13.42,381,0,0,Very Dry,08-10-2022,22:06:24
398,29.37,9970.09,-13.42,372,0,0,Very Dry,08-10-2022,22:06:24
399,29.35,9970.3,-13.4,377,0,0,Very Dry,08-10-2022,22:06:24
400,29.33,9970.47,-13.39,378,0,0,Very Dry,08-10-2022,22:06:24
401,29.3,9970.5,-13.39,337,0,0,Very Dry,08-10-2022,22:06:24
402,29.28,9970.87,-13.36,298,1,0,Dry,08-10-2022,22:06:24
403,29.26,9971.22,-13.33,256,2,1,Wet,08-10-2022,22:06:24
404,29.24,9971.42,-13.31,218,2,1,Wet,08-10-2022,22:06:24
405,29.22,9971.56,-13.3,196,3,1,Very Wet,08-10-2022,22:06:24
406,29.21,9971.94,-13.27,189,3,1,Very Wet,08-10-2022,22:06:24
407,29.2,9972.28,-13.24,173,3,1,Very Wet,08-10-2022,22:06:24
408,29.18,9972.82,-13.19,170,3,1,Very Wet,08-10-2022,22:06:24
409,29.17,9972.84,-13.19,240,2,1,Wet,08-10-2022,22:06:24
410,29.15,9973.02,-13.17,447,0,0,Very Dry,08-10-2022,22:06:24
411,29.13,9972.88,-13.19,472,0,0,Very Dry,08-10-2022,22:06:24
412,29.12,9972.69,-13.2,380,0,0,Very Dry,08-10-2022,22:06:24
413,29.1,9972.37,-13.23,368,0,0,Very Dry,08-10-2022,22:06:24
414,178.7,-2120.4,,0,3,1,Very Wet,08-10-2022,22:06:24
415,29.06,9972.05,-13.26,310,1,0,Dry,08-10-2022,22:06:24
416,29.05,9971.88,-13.27,276,1,0,Dry,08-10-2022,22:06:24
417,29.04,9971.91,-13.27,243,2,1,Wet,08-10-2022,22:06:24
418,29.03,9971.56,-13.3,208,2,1,Wet,08-10-2022,22:06:24
419,29.02,9971.56,-13.3,216,2,1,Wet,08-10-2022,22:06:24
420,29.01,9971.91,-13.27,215,2,1,Wet,08-10-2022,22:06:24
421,29,9972.25,-13.24,218,2,1,Wet,08-10-2022,22:06:24
422,28.99,9972.28,-13.24,221,2,1,Wet,08-10-2022,22:06:24
423,28.98,9972.28,-13.24,220,2,1,Wet,08-10-2022,22:06:24
424,28.97,9972.45,-13.22,222,2,1,Wet,08-10-2022,22:06:24
425,28.96,9972.65,-13.21,221,2,1,Wet,08-10-2022,22:06:24
426,28.95,9972.82,-13.19,220,2,1,Wet,08-10-2022,22:06:24
427,28.93,9972.65,-13.21,220,2,1,Wet,08-10-2022,22:06:24
428,28.92,9972.67,-13.2,217,2,1,Wet,08-10-2022,22:06:24
429,28.91,9972.84,-13.19,212,2,1,Wet,08-10-2022,22:06:24
430,28.9,9972.67,-13.2,211,2,1,Wet,08-10-2022,22:06:24
431,28.9,9973.05,-13.17,210,2,1,Wet,08-10-2022,22:06:24
432,28.89,9973.19,-13.16,211,2,1,Wet,08-10-2022,22:06:24
433,28.87,9973.02,-13.17,211,2,1,Wet,08-10-2022,22:06:24
434,28.86,9973.22,-13.16,210,2,1,Wet,08-10-2022,22:06:24
435,28.85,9973.05,-13.17,210,2,1,Wet,08-10-2022,22:06:24
436,28.83,9973.07,-13.17,212,2,1,Wet,08-10-2022,22:06:24
437,28.82,9972.89,-13.19,210,2,1,Wet,08-10-2022,22:06:24
438,28.81,9972.73,-13.2,210,2,1,Wet,08-10-2022,22:06:24
439,28.83,9972.05,-13.26,210,2,1,Wet,08-10-2022,22:06:24
440,29.06,9971.71,-13.28,209,2,1,Wet,08-10-2022,22:06:24
441,29.42,9971.94,-13.27,210,2,1,Wet,08-10-2022,22:06:24
442,29.75,9971.95,-13.26,210,2,1,Wet,08-10-2022,22:06:24
443,29.89,9971.99,-13.26,210,2,1,Wet,08-10-2022,22:06:24
444,30.11,9971.91,-13.27,200,2,1,Wet,08-10-2022,22:06:24
445,30.27,9972.23,-13.24,212,2,1,Wet,08-10-2022,22:06:24
446,30.39,9971.91,-13.27,210,2,1,Wet,08-10-2022,22:06:24
447,30.47,9971.98,-13.26,260,2,1,Wet,08-10-2022,22:06:24
448,30.53,9971.89,-13.27,403,0,0,Very Dry,08-10-2022,22:06:24
449,30.56,9971.84,-13.27,426,0,0,Very Dry,08-10-2022,22:06:24
450,30.57,9971.48,-13.3,368,0,0,Very Dry,08-10-2022,22:06:24
451,30.57,9971.32,-13.32,373,0,0,Very Dry,08-10-2022,22:06:24
452,30.56,9971.5,-13.3,359,0,0,Very Dry,08-10-2022,22:06:24
453,30.54,9971.53,-13.3,342,0,0,Very Dry,08-10-2022,22:06:24
454,30.52,9971.58,-13.3,293,1,0,Dry,08-10-2022,22:06:24
455,30.5,9971.42,-13.31,256,2,1,Wet,08-10-2022,22:06:24
456,30.47,9970.95,-13.35,222,2,1,Wet,08-10-2022,22:06:24
457,30.44,9970.97,-13.35,242,2,1,Wet,08-10-2022,22:06:24
458,30.4,9971.73,-13.28,239,2,1,Wet,08-10-2022,22:06:24
459,30.36,9972.13,-13.25,238,2,1,Wet,08-10-2022,22:06:24
460,30.33,9972.49,-13.22,237,2,1,Wet,08-10-2022,22:06:24
461,30.29,9972.73,-13.2,236,2,1,Wet,08-10-2022,22:06:24
462,30.24,9972.45,-13.22,238,2,1,Wet,08-10-2022,22:06:24
463,30.2,9972.66,-13.2,237,2,1,Wet,08-10-2022,22:06:24
464,30.16,9972.37,-13.23,238,2,1,Wet,08-10-2022,22:06:24
465,30.12,9972.39,-13.23,237,2,1,Wet,08-10-2022,22:06:24
466,30.08,9972.47,-13.22,237,2,1,Wet,08-10-2022,22:06:24
467,30.06,9972.5,-13.22,237,2,1,Wet,08-10-2022,22:06:24
468,30.03,9972.89,-13.19,236,2,1,Wet,08-10-2022,22:06:24
469,29.99,9972.91,-13.18,237,2,1,Wet,08-10-2022,22:06:24
470,29.95,9972.8,-13.19,237,2,1,Wet,08-10-2022,22:06:24
471,29.91,9972.16,-13.25,240,2,1,Wet,08-10-2022,22:06:24
472,29.87,9971.66,-13.29,237,2,1,Wet,08-10-2022,22:06:24
473,29.84,9971.7,-13.29,237,2,1,Wet,08-10-2022,22:06:24
474,29.81,9972.08,-13.25,237,2,1,Wet,08-10-2022,22:06:24
475,29.77,9971.95,-13.26,237,2,1,Wet,08-10-2022,22:06:24
476,29.74,9971.81,-13.28,236,2,1,Wet,08-10-2022,22:06:24
477,29.71,9972.02,-13.26,237,2,1,Wet,08-10-2022,22:06:24
478,29.68,9972.2,-13.24,235,2,1,Wet,08-10-2022,22:06:24
479,29.66,9972.06,-13.26,237,2,1,Wet,08-10-2022,22:06:24
480,29.63,9971.75,-13.28,237,2,1,Wet,08-10-2022,22:06:24
481,29.6,9971.45,-13.31,237,2,1,Wet,08-10-2022,22:06:24
482,29.57,9971.31,-13.32,234,2,1,Wet,08-10-2022,22:06:24
483,29.54,9970.8,-13.36,229,2,1,Wet,08-10-2022,22:06:24
484,29.52,9970.81,-13.36,228,2,1,Wet,08-10-2022,22:06:24
485,29.49,9970.5,-13.39,226,2,1,Wet,08-10-2022,22:06:24
486,29.47,9970.87,-13.36,227,2,1,Wet,08-10-2022,22:06:24
487,29.45,9970.36,-13.4,227,2,1,Wet,08-10-2022,22:06:24
488,29.42,9970.56,-13.38,226,2,1,Wet,08-10-2022,22:06:24
489,29.4,9970.58,-13.38,225,2,1,Wet,08-10-2022,22:06:24
490,29.38,9970.77,-13.36,224,2,1,Wet,08-10-2022,22:06:24
491,29.37,9970.63,-13.38,224,2,1,Wet,08-10-2022,22:06:24
492,29.34,9970.44,-13.39,223,2,1,Wet,08-10-2022,22:06:24
493,29.32,9970.81,-13.36,225,2,1,Wet,08-10-2022,22:06:24
494,29.3,9970.84,-13.36,224,2,1,Wet,08-10-2022,22:06:24
495,29.28,9970.87,-13.36,223,2,1,Wet,08-10-2022,22:06:24
496,29.26,9971.05,-13.34,223,2,1,Wet,08-10-2022,22:06:24
497,29.24,9971.76,-13.28,224,2,1,Wet,08-10-2022,22:06:24
498,29.22,9972.11,-13.25,224,2,1,Wet,08-10-2022,22:06:24
499,29.2,9972.45,-13.22,223,2,1,Wet,08-10-2022,22:06:24
500,29.18,9972.48,-13.22,224,2,1,Wet,08-10-2022,22:06:24
501,29.16,9972.34,-13.23,220,2,1,Wet,08-10-2022,22:06:24
502,29.15,9972.68,-13.2,224,2,1,Wet,08-10-2022,22:06:24
503,29.14,9972.36,-13.23,225,2,1,Wet,08-10-2022,22:06:24
504,29.12,9972.34,-13.23,225,2,1,Wet,08-10-2022,22:06:24
505,29.1,9972.37,-13.23,223,2,1,Wet,08-10-2022,22:06:24
506,29.08,9972.37,-13.23,243,2,1,Wet,08-10-2022,22:06:24
507,29.06,9972.22,-13.24,468,0,0,Very Dry,08-10-2022,22:06:24
508,29.04,9972.59,-13.21,441,0,0,Very Dry,08-10-2022,22:06:24
509,29.02,9972.59,-13.21,370,0,0,Very Dry,08-10-2022,22:06:24
510,29.01,9972.11,-13.25,354,0,0,Very Dry,08-10-2022,22:06:24
511,29.2,9971.59,-13.29,356,0,0,Very Dry,08-10-2022,22:06:24
512,29.52,9971.67,-13.29,356,0,0,Very Dry,08-10-2022,22:06:24
513,29.88,9972.52,-13.22,358,0,0,Very Dry,08-10-2022,22:06:24
514,30.07,9972.47,-13.22,356,0,0,Very Dry,08-10-2022,22:06:24
515,30.37,9972.47,-13.22,357,0,0,Very Dry,08-10-2022,22:06:24
516,30.58,9972.17,-13.25,358,0,0,Very Dry,08-10-2022,22:06:24
517,30.74,9971.78,-13.28,358,0,0,Very Dry,08-10-2022,22:06:24
518,30.85,9971.95,-13.26,357,0,0,Very Dry,08-10-2022,22:06:24
519,30.92,9972.19,-13.24,356,0,0,Very Dry,08-10-2022,22:06:24
520,30.96,9971.78,-13.28,358,0,0,Very Dry,08-10-2022,22:06:24
521,30.99,9971.73,-13.28,361,0,0,Very Dry,08-10-2022,22:06:24
522,30.99,9971.39,-13.31,359,0,0,Very Dry,08-10-2022,22:06:24
523,30.98,9971.23,-13.33,358,0,0,Very Dry,08-10-2022,22:06:24
524,30.96,9971.09,-13.34,361,0,0,Very Dry,08-10-2022,22:06:24
525,30.94,9970.94,-13.35,362,0,0,Very Dry,08-10-2022,22:06:24
526,30.91,9970.97,-13.35,360,0,0,Very Dry,08-10-2022,22:06:24
527,30.88,9970.7,-13.37,361,0,0,Very Dry,08-10-2022,22:06:24
528,30.84,9970.59,-13.38,361,0,0,Very Dry,08-10-2022,22:06:24
529,30.79,9970.65,-13.37,360,0,0,Very Dry,08-10-2022,22:06:24
530,30.75,9970.72,-13.37,362,0,0,Very Dry,08-10-2022,22:06:24
531,30.7,9970.3,-13.4,362,0,0,Very Dry,08-10-2022,22:06:24
532,30.65,9970.35,-13.4,363,0,0,Very Dry,08-10-2022,22:06:24
533,30.6,9970.27,-13.41,362,0,0,Very Dry,08-10-2022,22:06:24
534,30.55,9970.3,-13.4,362,0,0,Very Dry,08-10-2022,22:06:24
535,30.5,9970.56,-13.38,366,0,0,Very Dry,08-10-2022,22:06:24
536,30.47,9970.6,-13.38,367,0,0,Very Dry,08-10-2022,22:06:24
537,30.43,9971,-13.34,368,0,0,Very Dry,08-10-2022,22:06:24
538,30.38,9971.09,-13.34,367,0,0,Very Dry,08-10-2022,22:06:24
539,30.33,9970.95,-13.35,368,0,0,Very Dry,08-10-2022,22:06:24
540,30.28,9971.37,-13.31,367,0,0,Very Dry,08-10-2022,22:06:24
541,30.23,9971.25,-13.32,367,0,0,Very Dry,08-10-2022,22:06:24
542,30.18,9971.48,-13.3,370,0,0,Very Dry,08-10-2022,22:06:24
543,30.14,9971.72,-13.28,368,0,0,Very Dry,08-10-2022,22:06:24
544,30.09,9972.26,-13.24,368,0,0,Very Dry,08-10-2022,22:06:24
545,30.05,9972.34,-13.23,370,0,0,Very Dry,08-10-2022,22:06:24
546,30,9972.55,-13.21,370,0,0,Very Dry,08-10-2022,22:06:24
547,29.98,9972.39,-13.23,370,0,0,Very Dry,08-10-2022,22:06:24
548,29.94,9972.12,-13.25,370,0,0,Very Dry,08-10-2022,22:06:24
549,29.9,9971.8,-13.28,371,0,0,Very Dry,08-10-2022,22:06:24
550,29.86,9971.86,-13.27,370,0,0,Very Dry,08-10-2022,22:06:24
551,29.83,9971.73,-13.28,371,0,0,Very Dry,08-10-2022,22:06:24
552,29.79,9971.23,-13.33,370,0,0,Very Dry,08-10-2022,22:06:24
553,29.75,9971.27,-13.32,370,0,0,Very Dry,08-10-2022,22:06:24
554,29.72,9970.8,-13.36,372,0,0,Very Dry,08-10-2022,22:06:24
555,29.69,9971.02,-13.34,371,0,0,Very Dry,08-10-2022,22:06:24
556,29.66,9970.86,-13.36,371,0,0,Very Dry,08-10-2022,22:06:24
557,29.63,9970.73,-13.37,371,0,0,Very Dry,08-10-2022,22:06:24
558,29.61,9970.56,-13.38,370,0,0,Very Dry,08-10-2022,22:06:24
559,29.59,9970.59,-13.38,371,0,0,Very Dry,08-10-2022,22:06:24
560,29.56,9970.43,-13.39,373,0,0,Very Dry,08-10-2022,22:06:24
561,29.53,9970.63,-13.38,373,0,0,Very Dry,08-10-2022,22:06:24
562,29.51,9970.5,-13.39,372,0,0,Very Dry,08-10-2022,22:06:24
563,29.48,9970.36,-13.4,372,0,0,Very Dry,08-10-2022,22:06:24
564,29.46,9970.73,-13.37,374,0,0,Very Dry,08-10-2022,22:06:24
565,29.43,9970.54,-13.38,372,0,0,Very Dry,08-10-2022,22:06:24
566,29.41,9970.57,-13.38,371,0,0,Very Dry,08-10-2022,22:06:24
567,29.38,9970.43,-13.39,377,0,0,Very Dry,08-10-2022,22:06:24
568,29.36,9970.12,-13.42,372,0,0,Very Dry,08-10-2022,22:06:24
569,29.35,9969.95,-13.43,372,0,0,Very Dry,08-10-2022,22:06:24
570,29.32,9970.13,-13.42,372,0,0,Very Dry,08-10-2022,22:06:24
571,29.3,9969.98,-13.43,371,0,0,Very Dry,08-10-2022,22:06:24
572,29.28,9970.36,-13.4,373,0,0,Very Dry,08-10-2022,22:06:24
573,29.26,9970.19,-13.41,373,0,0,Very Dry,08-10-2022,22:06:24
574,29.24,9970.73,-13.37,372,0,0,Very Dry,08-10-2022,22:06:24
575,29.22,9970.56,-13.38,373,0,0,Very Dry,08-10-2022,22:06:24
576,29.19,9970.56,-13.38,373,0,0,Very Dry,08-10-2022,22:06:24
577,29.17,9970.77,-13.36,374,0,0,Very Dry,08-10-2022,22:06:24
578,29.15,9970.63,-13.38,370,0,0,Very Dry,08-10-2022,22:06:24
579,29.15,9970.97,-13.35,371,0,0,Very Dry,08-10-2022,22:06:24
580,29.13,9970.99,-13.35,373,0,0,Very Dry,08-10-2022,22:06:24
581,29.11,9970.83,-13.36,372,0,0,Very Dry,08-10-2022,22:06:24
582,29.08,9971,-13.34,371,0,0,Very Dry,08-10-2022,22:06:24
583,29.07,9971.2,-13.33,373,0,0,Very Dry,08-10-2022,22:06:24
584,29.05,9971.2,-13.33,371,0,0,Very Dry,08-10-2022,22:06:24
585,29.03,9971.39,-13.31,370,0,0,Very Dry,08-10-2022,22:06:24
586,29.02,9971.73,-13.28,371,0,0,Very Dry,08-10-2022,22:06:24
587,29,9972.25,-13.24,372,0,0,Very Dry,08-10-2022,22:06:24
588,28.99,9972.45,-13.22,374,0,0,Very Dry,08-10-2022,22:06:24
589,28.98,9972.63,-13.21,373,0,0,Very Dry,08-10-2022,22:06:24
590,28.97,9972.28,-13.24,372,0,0,Very Dry,08-10-2022,22:06:24
591,28.96,9972.13,-13.25,372,0,0,Very Dry,08-10-2022,22:06:24
592,28.94,9971.97,-13.26,371,0,0,Very Dry,08-10-2022,22:06:24
593,28.93,9972.31,-13.23,372,0,0,Very Dry,08-10-2022,22:06:24
594,28.92,9972.33,-13.23,373,0,0,Very Dry,08-10-2022,22:06:24
595,28.91,9972.33,-13.23,371,0,0,Very Dry,08-10-2022,22:06:24
596,28.9,9971.84,-13.27,370,0,0,Very Dry,08-10-2022,22:06:24
597,28.89,9971.82,-13.28,371,0,0,Very Dry,08-10-2022,22:06:24
598,28.88,9971.64,-13.29,372,0,0,Very Dry,08-10-2022,22:06:24
599,28.87,9971.5,-13.3,370,0,0,Very Dry,08-10-2022,22:06:24
600,28.86,9971.5,-13.3,370,0,0,Very Dry,08-10-2022,22:06:24
601,28.85,9971.16,-13.33,370,0,0,Very Dry,08-10-2022,22:06:24
602,28.84,9971.5,-13.3,368,0,0,Very Dry,08-10-2022,22:06:24
603,28.83,9971.53,-13.3,370,0,0,Very Dry,08-10-2022,22:06:24
604,28.82,9971.7,-13.29,374,0,0,Very Dry,08-10-2022,22:06:24
605,28.81,9971.19,-13.33,363,0,0,Very Dry,08-10-2022,22:06:24
606,28.8,9971.21,-13.33,304,1,0,Dry,08-10-2022,22:06:24
607,28.79,9971.21,-13.33,263,2,1,Wet,08-10-2022,22:06:24
608,28.78,9971.02,-13.34,224,2,1,Wet,08-10-2022,22:06:24
609,28.77,9971.2,-13.33,258,2,1,Wet,08-10-2022,22:06:24
610,28.76,9971.55,-13.3,258,2,1,Wet,08-10-2022,22:06:24
611,28.76,9971.72,-13.28,256,2,1,Wet,08-10-2022,22:06:24
612,28.75,9971.55,-13.3,250,2,1,Wet,08-10-2022,22:06:24
613,28.74,9971.75,-13.28,250,2,1,Wet,08-10-2022,22:06:24
614,28.74,9972.26,-13.24,248,2,1,Wet,08-10-2022,22:06:24
615,28.73,9972.44,-13.22,246,2,1,Wet,08-10-2022,22:06:24
616,28.72,9971.92,-13.27,246,2,1,Wet,08-10-2022,22:06:24
617,28.71,9972.28,-13.24,247,2,1,Wet,08-10-2022,22:06:24
618,28.71,9972.45,-13.22,246,2,1,Wet,08-10-2022,22:06:24
619,28.7,9972.11,-13.25,246,2,1,Wet,08-10-2022,22:06:24
620,28.69,9972.31,-13.23,246,2,1,Wet,08-10-2022,22:06:24
621,28.68,9972.31,-13.23,246,2,1,Wet,08-10-2022,22:06:24
622,28.67,9972.31,-13.23,245,2,1,Wet,08-10-2022,22:06:24
623,28.66,9972.11,-13.25,237,2,1,Wet,08-10-2022,22:06:24
624,28.66,9972.11,-13.25,244,2,1,Wet,08-10-2022,22:06:24
625,28.65,9972.3,-13.23,245,2,1,Wet,08-10-2022,22:06:24
626,28.64,9972.48,-13.22,243,2,1,Wet,08-10-2022,22:06:24
627,28.63,9972.3,-13.23,243,2,1,Wet,08-10-2022,22:06:24
628,28.63,9972.5,-13.22,244,2,1,Wet,08-10-2022,22:06:24
629,28.62,9972.67,-13.2,243,2,1,Wet,08-10-2022,22:06:24
630,28.61,9973.01,-13.18,244,2,1,Wet,08-10-2022,22:06:24
631,28.6,9973.01,-13.18,244,2,1,Wet,08-10-2022,22:06:24
632,28.59,9972.86,-13.19,242,2,1,Wet,08-10-2022,22:06:24
633,28.58,9973.03,-13.17,245,2,1,Wet,08-10-2022,22:06:24
634,28.57,9972.86,-13.19,243,2,1,Wet,08-10-2022,22:06:24
635,28.57,9972.89,-13.19,242,2,1,Wet,08-10-2022,22:06:24
636,28.56,9972.72,-13.2,243,2,1,Wet,08-10-2022,22:06:24
637,28.55,9972.86,-13.19,242,2,1,Wet,08-10-2022,22:06:24
638,28.54,9972.86,-13.19,241,2,1,Wet,08-10-2022,22:06:24
639,28.54,9973.05,-13.17,242,2,1,Wet,08-10-2022,22:06:24
640,28.53,9973.05,-13.17,241,2,1,Wet,08-10-2022,22:06:24
641,28.52,9973.05,-13.17,242,2,1,Wet,08-10-2022,22:06:24
642,28.51,9973.39,-13.14,240,2,1,Wet,08-10-2022,22:06:24
643,28.5,9973.24,-13.16,240,2,1,Wet,08-10-2022,22:06:24
644,28.49,9973.41,-13.14,240,2,1,Wet,08-10-2022,22:06:24
645,28.49,9973.59,-13.13,241,2,1,Wet,08-10-2022,22:06:24
646,28.48,9973.78,-13.11,240,2,1,Wet,08-10-2022,22:06:24
647,28.47,9973.61,-13.13,240,2,1,Wet,08-10-2022,22:06:24
648,28.47,9973.44,-13.14,235,2,1,Wet,08-10-2022,22:06:24
649,28.55,9973.72,-13.12,240,2,1,Wet,08-10-2022,22:06:24
650,28.85,9974.24,-13.07,240,2,1,Wet,08-10-2022,22:06:24
651,29.22,9975.02,-13.01,240,2,1,Wet,08-10-2022,22:06:24
652,29.62,9975.88,-12.93,238,2,1,Wet,08-10-2022,22:06:24
653,30.01,9976.47,-12.88,240,2,1,Wet,08-10-2022,22:06:24
654,30.36,9976.94,-12.84,233,2,1,Wet,08-10-2022,22:06:24
655,30.61,9976.76,-12.86,211,2,1,Wet,08-10-2022,22:06:24
656,30.8,9976.63,-12.87,192,3,1,Very Wet,08-10-2022,22:06:24
657,30.94,9976.44,-12.89,177,3,1,Very Wet,08-10-2022,22:06:24
658,31.04,9975.79,-12.94,176,3,1,Very Wet,08-10-2022,22:06:24
659,31.1,9975.66,-12.95,175,3,1,Very Wet,08-10-2022,22:06:24
660,31.14,9975.25,-12.99,173,3,1,Very Wet,08-10-2022,22:06:24
661,31.15,9974.74,-13.03,175,3,1,Very Wet,08-10-2022,22:06:24
662,31.16,9974.72,-13.03,174,3,1,Very Wet,08-10-2022,22:06:24
663,31.15,9974.41,-13.06,174,3,1,Very Wet,08-10-2022,22:06:24
664,31.13,9974.08,-13.09,175,3,1,Very Wet,08-10-2022,22:06:24
665,31.1,9973.79,-13.11,174,3,1,Very Wet,08-10-2022,22:06:24
666,31.07,9973.84,-13.11,174,3,1,Very Wet,08-10-2022,22:06:24
667,31.03,9974.06,-13.09,174,3,1,Very Wet,08-10-2022,22:06:24
668,30.98,9973.98,-13.09,174,3,1,Very Wet,08-10-2022,22:06:24
669,30.93,9974.08,-13.09,174,3,1,Very Wet,08-10-2022,22:06:24
670,30.87,9973.97,-13.09,175,3,1,Very Wet,08-10-2022,22:06:24
671,30.82,9974.23,-13.07,175,3,1,Very Wet,08-10-2022,22:06:24
672,30.77,9974.14,-13.08,173,3,1,Very Wet,08-10-2022,22:06:24
673,30.71,9974.41,-13.06,174,3,1,Very Wet,08-10-2022,22:06:24
674,30.68,9974.42,-13.06,175,3,1,Very Wet,08-10-2022,22:06:24
675,30.63,9974,-13.09,175,3,1,Very Wet,08-10-2022,22:06:24
676,30.57,9974.23,-13.07,175,3,1,Very Wet,08-10-2022,22:06:24
677,30.52,9974.16,-13.08,174,3,1,Very Wet,08-10-2022,22:06:24
678,30.46,9974.53,-13.05,174,3,1,Very Wet,08-10-2022,22:06:24
679,30.41,9974.79,-13.03,175,3,1,Very Wet,08-10-2022,22:06:24
680,30.36,9974.51,-13.05,175,3,1,Very Wet,08-10-2022,22:06:24
681,30.3,9974.25,-13.07,175,3,1,Very Wet,08-10-2022,22:06:24
682,30.25,9974.16,-13.08,176,3,1,Very Wet,08-10-2022,22:06:24
683,30.2,9974.38,-13.06,174,3,1,Very Wet,08-10-2022,22:06:24
684,30.16,9974.44,-13.06,174,3,1,Very Wet,08-10-2022,22:06:24
685,30.11,9974.66,-13.04,176,3,1,Very Wet,08-10-2022,22:06:24
686,30.09,9974.69,-13.03,175,3,1,Very Wet,08-10-2022,22:06:24
687,30.05,9975.25,-12.99,175,3,1,Very Wet,08-10-2022,22:06:24
688,30,9974.78,-13.03,174,3,1,Very Wet,08-10-2022,22:06:24
689,29.96,9974.83,-13.02,175,3,1,Very Wet,08-10-2022,22:06:24
690,29.92,9975.08,-13,316,1,0,Dry,08-10-2022,22:06:24
